Geo_FIPS	Geo_NAME	Geo_QName	Geo_FILEID	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_CHARITER	Geo_CIFSN	Geo_LOGRECNO	Geo_REGION	Geo_DIVISION	Geo_STATE	Geo_COUNTY	Geo_COUNTYCC	Geo_COUNTYSC	Geo_COUSUB	Geo_COUSUBCC	Geo_COUSUBSC	Geo_PLACE	Geo_PLACECC	Geo_PLACESC	Geo_TRACT	Geo_BLKGRP	Geo_BLOCK	Geo_IUC	Geo_CONCIT	Geo_CONCITCC	Geo_CONCITSC	Geo_AIANHH	Geo_AIANHHFP	Geo_AIANHHCC	Geo_AIHHTLI	Geo_AITSCE	Geo_AITS	Geo_AITSCC	Geo_TTRACT	Geo_TBLKGRP	Geo_ANRC	Geo_ANRCCC	Geo_CBSA	Geo_CBSASC	Geo_METDIV	Geo_CSA	Geo_NECTA	Geo_NECTASC	Geo_NECTADIV	Geo_CNECTA	Geo_CBSAPCI	Geo_NECTAPCI	Geo_UA	Geo_UASC	Geo_UATYPE	Geo_UR	Geo_CD	Geo_SLDU	Geo_SLDL	Geo_VTD	Geo_VTDI	Geo_RESERVE2	Geo_ZCTA5	Geo_SUBMCD	Geo_SUBMCDCC	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_AREALAND	Geo_AREAWATR	Geo_FUNCSTAT	Geo_GCUNI	Geo_POP100	Geo_HU100	Geo_INTPTLAT	Geo_INTPTLON	Geo_LSADC	Geo_PARTFLAG	Geo_RESERVE3	Geo_UGA	Geo_STATENS	Geo_COUNTYNS	Geo_COUSUBNS	Geo_PLACENS	Geo_CONCITNS	Geo_AIANHHNS	Geo_AITSNS	Geo_ANRCNS	Geo_SUBMCDNS	Geo_CD113	Geo_CD114	Geo_CD115	Geo_SLDU2	Geo_SLDU3	Geo_SLDU4	Geo_SLDL2	Geo_SLDL3	Geo_SLDL4	Geo_AIANHHSC	Geo_CSASC	Geo_CNECTASC	Geo_MEMI	Geo_NMEMI	Geo_PUMA	Geo_RESERVED	SE_T001_001
"0110700"	"Albertville, AL Micro Area"	"Albertville, Alabama"	"UR1ST"	"AL"	"320"	"00"	"000"	"47"	"287899"	"3"	"6"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10700"	"17"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1465522757"	"148503356"	"S"	""	"93019"	"40342"	"+34.3257251"	"-086.2963167"	"M2"	"W"	""	""	"01779775"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	93019
"0110760"	"Alexander City, AL Micro Area"	"Alexander City, Alabama"	"UR1ST"	"AL"	"320"	"00"	"000"	"47"	"287902"	"3"	"6"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10760"	"17"	""	"388"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"3541671132"	"168755442"	"S"	""	"53155"	"28589"	"+32.8857566"	"-085.9645484"	"M2"	"W"	""	""	"01779775"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"19"	""	"2"	""	""	""	53155
"0111500"	"Anniston-Oxford, AL Metro Area"	"Anniston-Oxford, Alabama"	"UR1ST"	"AL"	"320"	"00"	"000"	"47"	"287906"	"3"	"6"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"11500"	"18"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1569189995"	"16624267"	"S"	""	"118572"	"53289"	"+33.7277819"	"-085.8250917"	"M1"	"W"	""	""	"01779775"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"1"	""	""	""	118572
"0112220"	"Auburn-Opelika, AL Metro Area"	"Auburn-Opelika, Alabama"	"UR1ST"	"AL"	"320"	"00"	"000"	"47"	"287910"	"3"	"6"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12220"	"18"	""	"194"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1573510728"	"21530362"	"S"	""	"140247"	"62391"	"+32.6014173"	"-085.3419744"	"M1"	"W"	""	""	"01779775"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"19"	""	"1"	""	""	""	140247
"0113820"	"Birmingham-Hoover, AL Metro Area"	"Birmingham-Hoover, Alabama"	"UR1ST"	"AL"	"320"	"00"	"000"	"47"	"287914"	"3"	"6"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"13820"	"21"	""	"142"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"13673875552"	"233771784"	"S"	""	"1128047"	"500025"	"+33.5022591"	"-086.7988209"	"M1"	"W"	""	""	"01779775"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"21"	""	"1"	""	""	""	1128047
"0117980"	"Columbus, GA-AL Metro Area (part)"	"Columbus, Alabama"	"UR1ST"	"AL"	"320"	"00"	"000"	"47"	"287924"	"3"	"6"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"17980"	"19"	""	"194"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1660545751"	"15673340"	"S"	""	"52947"	"24595"	"+32.3758605"	"-085.0882693"	"M1"	"P"	""	""	"01779775"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"19"	""	"1"	""	""	""	52947
"0118980"	"Cullman, AL Micro Area"	"Cullman, Alabama"	"UR1ST"	"AL"	"320"	"00"	"000"	"47"	"287926"	"3"	"6"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"18980"	"17"	""	"142"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1903228333"	"52266921"	"S"	""	"80406"	"37054"	"+34.1526891"	"-086.8387271"	"M2"	"W"	""	""	"01779775"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"21"	""	"2"	""	""	""	80406
"0119300"	"Daphne-Fairhope-Foley, AL Micro Area"	"Daphne-Fairhope-Foley, Alabama"	"UR1ST"	"AL"	"320"	"00"	"000"	"47"	"287929"	"3"	"6"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"19300"	"18"	""	"380"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"4117521611"	"1133190229"	"S"	""	"182265"	"104061"	"+30.5855436"	"-087.7531138"	"M2"	"W"	""	""	"01779775"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"20"	""	"2"	""	""	""	182265
"0119460"	"Decatur, AL Metro Area"	"Decatur, Alabama"	"UR1ST"	"AL"	"320"	"00"	"000"	"47"	"287935"	"3"	"6"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"19460"	"18"	""	"290"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"3289322887"	"119753325"	"S"	""	"153829"	"66422"	"+34.5232515"	"-087.0470020"	"M1"	"W"	""	""	"01779775"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"20"	""	"1"	""	""	""	153829
"0120020"	"Dothan, AL Metro Area"	"Dothan, Alabama"	"UR1ST"	"AL"	"320"	"00"	"000"	"47"	"287939"	"3"	"6"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"20020"	"18"	""	"222"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"4444374403"	"33492066"	"S"	""	"145639"	"66897"	"+31.2180498"	"-085.4776702"	"M1"	"W"	""	""	"01779775"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"18"	""	"1"	""	""	""	145639
"0121460"	"Enterprise-Ozark, AL Micro Area"	"Enterprise-Ozark, Alabama"	"UR1ST"	"AL"	"320"	"00"	"000"	"47"	"287944"	"3"	"6"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"21460"	"18"	""	"222"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"3211899943"	"7961187"	"S"	""	"100199"	"45007"	"+31.3772803"	"-085.7638189"	"M2"	"W"	""	""	"01779775"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"18"	""	"2"	""	""	""	100199
"0121640"	"Eufaula, AL-GA Micro Area (part)"	"Eufaula, Alabama"	"UR1ST"	"AL"	"320"	"00"	"000"	"47"	"287949"	"3"	"6"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"21640"	"16"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2291818968"	"50864716"	"S"	""	"27457"	"11829"	"+31.8333472"	"-085.3245749"	"M2"	"P"	""	""	"01779775"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	27457
"0122520"	"Florence-Muscle Shoals, AL Metro Area"	"Florence-Muscle Shoals, Alabama"	"UR1ST"	"AL"	"320"	"00"	"000"	"47"	"287952"	"3"	"6"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"22520"	"18"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"3264205264"	"214458292"	"S"	""	"147137"	"69549"	"+34.8037702"	"-087.6583136"	"M1"	"W"	""	""	"01779775"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"1"	""	""	""	147137
"0122840"	"Fort Payne, AL Micro Area"	"Fort Payne, Alabama"	"UR1ST"	"AL"	"320"	"00"	"000"	"47"	"287957"	"3"	"6"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"22840"	"17"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2012662359"	"4123588"	"S"	""	"71109"	"31109"	"+34.4642313"	"-085.8022380"	"M2"	"W"	""	""	"01779775"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	71109
"0123460"	"Gadsden, AL Metro Area"	"Gadsden, Alabama"	"UR1ST"	"AL"	"320"	"00"	"000"	"47"	"287960"	"3"	"6"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"23460"	"18"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1385618994"	"35322991"	"S"	""	"104430"	"47454"	"+34.0176717"	"-086.0307956"	"M1"	"W"	""	""	"01779775"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"1"	""	""	""	104430
"0126620"	"Huntsville, AL Metro Area"	"Huntsville, Alabama"	"UR1ST"	"AL"	"320"	"00"	"000"	"47"	"287963"	"3"	"6"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"26620"	"19"	""	"290"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"3526344855"	"151153209"	"S"	""	"417593"	"181424"	"+34.7396839"	"-086.6636554"	"M1"	"W"	""	""	"01779775"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"20"	""	"1"	""	""	""	417593
"0133660"	"Mobile, AL Metro Area"	"Mobile, Alabama"	"UR1ST"	"AL"	"320"	"00"	"000"	"47"	"287967"	"3"	"6"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"33660"	"19"	""	"380"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"3184223082"	"1073750500"	"S"	""	"412992"	"178196"	"+30.7323109"	"-088.1574839"	"M1"	"W"	""	""	"01779775"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"20"	""	"1"	""	""	""	412992
"0133860"	"Montgomery, AL Metro Area"	"Montgomery, Alabama"	"UR1ST"	"AL"	"320"	"00"	"000"	"47"	"287970"	"3"	"6"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"33860"	"19"	""	"388"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"7026840296"	"189933054"	"S"	""	"374536"	"161573"	"+32.4183010"	"-086.3284761"	"M1"	"W"	""	""	"01779775"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"19"	""	"1"	""	""	""	374536
"0142460"	"Scottsboro, AL Micro Area"	"Scottsboro, Alabama"	"UR1ST"	"AL"	"320"	"00"	"000"	"47"	"287976"	"3"	"6"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"42460"	"17"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2791664869"	"126657194"	"S"	""	"53227"	"24786"	"+34.7521076"	"-085.9502154"	"M2"	"W"	""	""	"01779775"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	53227
"0142820"	"Selma, AL Micro Area"	"Selma, Alabama"	"UR1ST"	"AL"	"320"	"00"	"000"	"47"	"287979"	"3"	"6"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"42820"	"16"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2534807386"	"39134826"	"S"	""	"43820"	"20208"	"+32.3834435"	"-087.0646470"	"M2"	"W"	""	""	"01779775"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	43820
"0145180"	"Talladega-Sylacauga, AL Micro Area"	"Talladega-Sylacauga, Alabama"	"UR1ST"	"AL"	"320"	"00"	"000"	"47"	"287982"	"3"	"6"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"45180"	"17"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1908239516"	"60944144"	"S"	""	"82291"	"37088"	"+33.3692774"	"-086.1758045"	"M2"	"W"	""	""	"01779775"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	82291
"0145980"	"Troy, AL Micro Area"	"Troy, Alabama"	"UR1ST"	"AL"	"320"	"00"	"000"	"47"	"287986"	"3"	"6"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"45980"	"16"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1740715643"	"2362806"	"S"	""	"32899"	"15267"	"+31.7938916"	"-085.9418000"	"M2"	"W"	""	""	"01779775"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	32899
"0146220"	"Tuscaloosa, AL Metro Area"	"Tuscaloosa, Alabama"	"UR1ST"	"AL"	"320"	"00"	"000"	"47"	"287989"	"3"	"6"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"46220"	"18"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"6767139886"	"142152771"	"S"	""	"219461"	"97534"	"+33.1306962"	"-087.5733191"	"M1"	"W"	""	""	"01779775"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"1"	""	""	""	219461
"0146260"	"Tuskegee, AL Micro Area"	"Tuskegee, Alabama"	"UR1ST"	"AL"	"320"	"00"	"000"	"47"	"287994"	"3"	"6"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"46260"	"15"	""	"194"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1577005015"	"11194263"	"S"	""	"21452"	"10259"	"+32.4249887"	"-085.7305172"	"M2"	"W"	""	""	"01779775"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"19"	""	"2"	""	""	""	21452
"0146740"	"Valley, AL Micro Area"	"Valley, Alabama"	"UR1ST"	"AL"	"320"	"00"	"000"	"47"	"287997"	"3"	"6"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"46740"	"16"	""	"122"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1545009282"	"17048142"	"S"	""	"34215"	"17004"	"+32.8684282"	"-085.2994210"	"M2"	"W"	""	""	"01779775"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"23"	""	"2"	""	""	""	34215
"0211260"	"Anchorage, AK Metro Area"	"Anchorage, Alaska"	"UR1ST"	"AK"	"320"	"00"	"000"	"47"	"55538"	"4"	"9"	"02"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"11260"	"19"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"68149269161"	"2346598386"	"S"	""	"380821"	"154361"	"+61.5545490"	"-149.5331492"	"M1"	"W"	""	""	"01785533"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"1"	""	""	""	380821
"0221820"	"Fairbanks, AK Metro Area"	"Fairbanks, Alaska"	"UR1ST"	"AK"	"320"	"00"	"000"	"47"	"55542"	"4"	"9"	"02"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"21820"	"17"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"19005874393"	"273188119"	"S"	""	"97581"	"41783"	"+64.7665760"	"-147.4596694"	"M1"	"W"	""	""	"01785533"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"1"	""	""	""	97581
"0227940"	"Juneau, AK Micro Area"	"Juneau, Alaska"	"UR1ST"	"AK"	"320"	"00"	"000"	"47"	"55545"	"4"	"9"	"02"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"27940"	"16"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"6997968643"	"1429575134"	"S"	""	"31275"	"13055"	"+58.3698141"	"-134.5264843"	"M2"	"W"	""	""	"01785533"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	31275
"0228540"	"Ketchikan, AK Micro Area"	"Ketchikan, Alaska"	"UR1ST"	"AK"	"320"	"00"	"000"	"47"	"55548"	"4"	"9"	"02"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"28540"	"14"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12583232994"	"4649414062"	"S"	""	"13477"	"6166"	"+55.3799924"	"-131.4753979"	"M2"	"W"	""	""	"01785533"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	13477
"0228980"	"Kodiak, AK Micro Area"	"Kodiak, Alaska"	"UR1ST"	"AK"	"320"	"00"	"000"	"47"	"55551"	"4"	"9"	"02"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"28980"	"14"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"16963331761"	"14173062281"	"S"	""	"13592"	"5303"	"+57.7303588"	"-153.3498157"	"M2"	"W"	""	""	"01785533"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	13592
"0422380"	"Flagstaff, AZ Metro Area"	"Flagstaff, Arizona"	"UR1ST"	"AZ"	"320"	"00"	"000"	"47"	"274269"	"4"	"8"	"04"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"22380"	"18"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"48222689085"	"109964090"	"S"	""	"134421"	"63321"	"+35.7738406"	"-111.5137088"	"M1"	"W"	""	""	"01779777"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"1"	""	""	""	134421
"0429420"	"Lake Havasu City-Kingman, AZ Metro Area"	"Lake Havasu City-Kingman, Arizona"	"UR1ST"	"AZ"	"320"	"00"	"000"	"47"	"274272"	"4"	"8"	"04"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"29420"	"18"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"34475546921"	"387371395"	"S"	""	"200186"	"110911"	"+35.3084748"	"-114.1170910"	"M1"	"W"	""	""	"01779777"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"1"	""	""	""	200186
"0435700"	"Nogales, AZ Micro Area"	"Nogales, Arizona"	"UR1ST"	"AZ"	"320"	"00"	"000"	"47"	"274276"	"4"	"8"	"04"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"35700"	"16"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"3203598541"	"3088171"	"S"	""	"47420"	"18010"	"+31.4878160"	"-110.9207150"	"M2"	"W"	""	""	"01779777"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	47420
"0437740"	"Payson, AZ Micro Area"	"Payson, Arizona"	"UR1ST"	"AZ"	"320"	"00"	"000"	"47"	"274279"	"4"	"8"	"04"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"37740"	"17"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12322988718"	"97111978"	"S"	""	"53597"	"32698"	"+33.7175048"	"-110.8694007"	"M2"	"W"	""	""	"01779777"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	53597
"0438060"	"Phoenix-Mesa-Glendale, AZ Metro Area"	"Phoenix-Mesa-Glendale, Arizona"	"UR1ST"	"AZ"	"320"	"00"	"000"	"47"	"274282"	"4"	"8"	"04"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"38060"	"22"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"37725129799"	"85127244"	"S"	""	"4192887"	"1798501"	"+33.3866666"	"-111.9872878"	"M1"	"W"	""	""	"01779777"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"1"	""	""	""	4192887
"0439140"	"Prescott, AZ Metro Area"	"Prescott, Arizona"	"UR1ST"	"AZ"	"320"	"00"	"000"	"47"	"274290"	"4"	"8"	"04"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"39140"	"18"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"21039764981"	"11501683"	"S"	""	"211033"	"110432"	"+34.6476976"	"-112.4121316"	"M1"	"W"	""	""	"01779777"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"1"	""	""	""	211033
"0440940"	"Safford, AZ Micro Area"	"Safford, Arizona"	"UR1ST"	"AZ"	"320"	"00"	"000"	"47"	"274293"	"4"	"8"	"04"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"40940"	"16"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"16746145013"	"61579130"	"S"	""	"45657"	"17352"	"+32.9186387"	"-109.6663205"	"M2"	"W"	""	""	"01779777"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	45657
"0443320"	"Show Low, AZ Micro Area"	"Show Low, Arizona"	"UR1ST"	"AZ"	"320"	"00"	"000"	"47"	"274297"	"4"	"8"	"04"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"43320"	"18"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"25771473007"	"24078377"	"S"	""	"107449"	"56938"	"+35.3850213"	"-110.2678172"	"M2"	"W"	""	""	"01779777"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	107449
"0443420"	"Sierra Vista-Douglas, AZ Micro Area"	"Sierra Vista-Douglas, Arizona"	"UR1ST"	"AZ"	"320"	"00"	"000"	"47"	"274300"	"4"	"8"	"04"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"43420"	"18"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"15969063883"	"137025224"	"S"	""	"131346"	"59041"	"+31.7503439"	"-109.9033086"	"M2"	"W"	""	""	"01779777"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	131346
"0446060"	"Tucson, AZ Metro Area"	"Tucson, Arizona"	"UR1ST"	"AZ"	"320"	"00"	"000"	"47"	"274304"	"4"	"8"	"04"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"46060"	"20"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"23794311939"	"5337525"	"S"	""	"980263"	"440909"	"+32.1690703"	"-111.1129824"	"M1"	"W"	""	""	"01779777"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"1"	""	""	""	980263
